last_name,congress,house,days_until_term_ends,sex,days_since_strike,relevant,date,loyalty,state_code,dim_2,id,dim_1,office_attainment_type,first_name,strike_recently,icpsr,sentiment,dronebase,title,occupancy,restraining,state,votes,party,filibuster,extreme
,113,,,,6,1,7/25/14,0,,,b28b9c32833ef3cafce391f95a74d9f8,,,,1,,,,REMOVING UNITED STATES ARMED FORCES FROM IRAQ,,,,,,0,
MCGOVERN,113,1,199,1,0,1,6/18/14,1,3,-0.338,8681abe3a106163e678e89aae8a901ef,-0.534,1,James,1,29729,,0,"PROVIDING FOR CONSIDERATION OF H.R. 4870, DEPARTMENT OF DEFENSE 
  AMENDMENTS TO H.R. 3230, PAY OUR GUARD AND RESERVE ACT",0,,MASSACH,1001,1,0,0
BURGESS,113,1,208,1,5,1,6/9/14,0,49,-0.153,2f825c69fd00e504becff6ac73421f33,0.565,1,Michael,1,20355,1,2,"TRANSPORTATION, HOUSING AND URBAN DEVELOPMENT, AND RELATED AGENCIES 
  APPROPRIATIONS ACT, 2015",0,0,TEXAS,1003,0,0,0
WOOLSEY,112,1,469,0,1,1,9/22/11,1,71,-0.529,fe386f6d71e809976cad47b792412953,-0.556,1,Lynn,1,29309,0,2,OPPOSING AUTOMATED KILLER DRONES,0,,CALIFOR,1385,1,0,0
QUIGLEY,112,1,688,1,23,1,2/15/11,1,21,-0.301,942fd1c8378a98e2e501d972bc9a00bc,-0.319,1,Mike,0,20954,1,0,"FULL-YEAR CONTINUING APPROPRIATIONS ACT, 2011",0,0,ILLINOI,1419,1,0,0
MCCOLLUM,113,1,568,0,5,1,6/14/13,1,33,-0.154,db32541174b752d71fc551c01cb20e10,-0.425,1,Betty,1,20122,,1,"THE McCOLLUM AMENDMENT TO THE FY14 DEFENSE APPROPRIATIONS BILL 
  PROHIBITING FUNDS FOR CIA LETHAL DRONE STRIKES",0,,MINNESO,992,1,0,0
,109,,,,201,0,1/4/05,0,,,d558c2ea372c0ba492e5590d3a2c5dbc,,,,0,,,,SUPPORTING THE TSUNAMI VICTIMS,,,,,,0,
PITTS,111,1,390,1,1,1,12/9/09,0,14,0.012,bc119199a53227733718633bfade5118,0.538,1,Joseph,1,29752,1,1,SEALS TRIAL,0,0,PENNSYL,964,0,0,0
KUCINICH,112,1,31,1,2,1,12/3/12,1,24,0.024,06eb21f53fe6fe083dd4f7546caa233d,-0.582,1,Dennis,1,29748,0,0,THE PENTAGON'S SPIES,0,,OHIO,1357,1,0,0
BURNS,109,0,590,1,15,0,5/23/05,1,64,0.222,07b28e5ea79222d31c1f2323b42b2ed5,0.361,1,Conrad,0,15701,,1,EXECUTIVE SESSION,0,,MONTANA,508,0,0,0
SHADEGG,107,1,86,1,,,10/9/02,1,61,0.008,c02d738459153c71d51d3c1e0fb152bb,0.749,1,John,1,29501,,2,"FURTHER CONSIDERATION OF H. RES. 114, AUTHORIZATION FOR USE OF MILITARY 
  FORCE AGAINST IRAQ RESOLUTION OF 2002",0,,ARIZONA,675,0,0,1
Barrasso,113,,2129,1,26,1,3/6/13,0,,,f17413ee7024d3369287e755b7ba0693,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
SKELTON,111,1,257,1,5,1,4/21/10,1,34,0.724,db914e868b9804b485fbfabb142e4129,-0.172,1,Ike,1,14451,1,0,COMMENDING AND THANKING OUR BRAVE MEN AND WOMEN IN UNIFORM,0,0,MISSOUR,969,1,0,0
POE,112,1,547,1,0,1,7/6/11,0,49,0.058,95e375bae140f5b976cecb9e4e318482,0.592,1,Ted,1,20528,0,2,PERSONAL EXPLANATION,0,,TEXAS,1409,0,0,0
MCKEON,111,1,291,1,1,1,3/18/10,0,71,0.208,8894b36938f61b51bd84372fa2c0c90d,0.396,1,Howard,1,29315,1,2,"TRIBUTE TO THOMAS J. CASSIDY, JR.",0,0,CALIFOR,970,0,0,0
BIDEN,108,0,2068,1,185,0,5/7/03,0,11,-0.042,6c15bbe179cb135f3cf32c1ef1502d67,-0.314,1,Joseph,0,14101,,0,EXECUTIVE SESSION,0,,DELAWAR,491,1,0,0
THOMPSON,112,1,580,1,0,1,6/3/11,1,71,0.08,2d42f32ce5e68c0d138266691c3d59d9,-0.399,1,Mike,1,29901,1,2,HONORING ALLAN ALFRED VOIGT,0,0,CALIFOR,1426,1,0,0
Westmoreland,111,,434,1,2,1,10/26/09,0,,,ea80d97913a532475263ff18687625fb,,,Lynn,1,,1,2,PROVIDING NEEDED RESOURCES IN AFGHANISTAN,,0,GEORGIA,,0,0,
Thornberry,114,,425,1,45,1,11/5/15,0,,,6175e83522d55659e07a2d746aef732e,,,Mac,0,,1,2,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2016,,0,TEXAS,,0,0,
ENGEL,114,1,693,1,8,0,2/10/15,1,13,-0.058,1f394f97b279db0e5c5960034f8a9526,-0.411,1,Eliot,0,15603,,2,UKRAINE,0,,NEW YOR,1055,1,0,0
POE,112,1,163,1,1,0,7/24/12,0,49,0.058,853d6282d92c79a4d2c60801cbcb51bb,0.592,1,Ted,1,20528,,2,THE DRONES ARE COMING,0,,TEXAS,1409,0,0,0
GRAHAM,112,0,1278,1,0,1,7/5/11,0,48,-0.161,8876a59045497ea2ebcaaeaf8ebffee4,0.409,1,Lindsey,1,29566,1,0,"SHARED SACRIFICE IN RESOLVING THE BUDGET DEFICIT--MOTION TO PROCEED--
  Continued",0,0,SOUTH C,401,0,0,0
,108,,,,199,1,5/21/03,0,,,f2683c8a05f6dc2da8c9343c0c016706,,,,0,,1,,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2004,,0,,,,0,
CRUZ,113,0,2129,1,26,1,3/6/13,0,49,-0.196,daac1a8ecbe1c5c569a1334cbd3b46db,0.858,1,Ted,0,41304,0,2,BRENNAN NOMINATION,0,,TEXAS,510,0,0,1
BACHUS,111,1,565,1,3,0,6/17/09,0,41,0.228,6676177ce4e8a31c0af6229bd968413f,0.387,1,Spencer,1,29301,,1,EARMARK DECLARATION,0,,ALABAMA,962,0,0,0
,114,,,,3,0,4/14/16,0,,,b3ab48e19a3f01aa18f6ddf37928f8b7,,,,1,,,,FAA REAUTHORIZATION BILL,,,,,,0,
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,f373aa89054641243038339acf34d1a1,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
CONYERS,112,1,645,1,13,1,3/30/11,1,23,-0.465,6984ee428a2b394e7e6a7396b8c57773,-0.66,1,John,0,10713,0,0,AFGHANISTAN WAR POWERS RESOLUTION,0,,MICHIGA,1363,1,0,1
WYNN,107,1,86,1,,,10/9/02,0,52,0.038,6dc534a44248764bd0a9552ac7167ad1,-0.38,1,Albert,1,29355,,1,AUTHORIZATION FOR USE OF MILITARY FORCE AGAINST IRAQ RESOLUTION OF 2002,0,,MARYLAN,665,1,0,0
ANDREWS,112,1,231,1,0,1,5/17/12,1,12,-0.119,364b238f982d3777e136213bf881db7e,-0.297,1,Robert,1,29132,1,1,"{time} 1500
  NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2013",0,0,NEW JER,1384,1,0,0
FOXX,112,1,580,0,0,1,6/3/11,0,47,0.224,40a683a47540a5deeb176b88092226e5,0.65,1,Virginia,1,20521,0,1,"PROVIDING FOR CONSIDERATION OF H. RES. 292, REGARDING DEPLOYMENT OF 
  H. CON. RES. 51, LIBYA WAR POWERS RESOLUTION",0,,NORTH C,1431,0,0,1
Frelinghuysen,107,,225,1,,1,5/23/02,1,,,2eedb0ad01f495da99b144b998809cbe,,,Rodney,1,,1,1,House of Representatives,,0,NEW JERSEY,,0,0,
,113,,,,2,1,3/12/13,0,,,1354c60182f98b36b1b308666fc80df3,,,,1,,1,,"{time} 1910
  THE DISTINGUISHED WARFARE MEDAL",,0,,,,0,
GRASSLEY,113,0,971,1,17,1,5/8/14,0,31,-0.052,5b0fbbb2288a221c867f2e25c69fcc26,0.34,1,Charles,0,14226,0,0,HIRE MORE HEROES ACT OF 2014--MOTION TO PROCEED,0,,IOWA,552,0,0,0
LEWIS,109,1,525,1,80,0,7/27/05,1,71,-0.101,6289740d9219e3120406386b024946ab,0.348,1,Jerry,0,14644,,2,"A TRIBUTE TO REAR ADMIRAL ANTHONY W. LENGERICH, UNITED STATES NAVY",0,,CALIFOR,881,0,0,0
PAUL,111,1,160,1,2,1,7/27/10,0,49,-0.505,906efee0e31bfc9425e504151839c8fd,0.863,1,Ronald,1,14290,0,2,"PROVIDING FOR CONSIDERATION OF HOUSE CONCURRENT RESOLUTION 301, 
  PAKISTAN WAR POWERS RESOLUTION",0,,TEXAS,905,0,0,1
GOHMERT,112,1,434,1,0,1,10/27/11,0,49,-0.235,f2e1ff5330fa232a67e0df89698bed1c,0.597,1,Louie,1,20527,,2,A TEXAN LOOKS AT CURRENT EVENTS,0,,TEXAS,1311,0,0,0
GOHMERT,113,1,620,1,2,0,4/23/13,0,49,-0.235,d44f12ce415f80f1ccc3b04985a88dc7,0.597,1,Louie,1,20527,,2,RADICAL ISLAM AND THE ``T'' WORD,0,,TEXAS,937,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,0685e4f54eba09173344e40eab33ad48,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
HYDE,107,1,85,1,,0,10/10/02,1,21,-0.18,30c0193e045e37e259b90fc7b376b3cc,0.312,1,Henry,1,14239,,0,AUTHORIZATION FOR USE OF MILITARY FORCE AGAINST IRAQ RESOLUTION OF 2002,0,,ILLINOI,657,0,0,0
FRIST,107,0,1547,1,,,10/9/02,1,54,-0.222,979386bac16a8545b5adce2acebfb543,0.366,1,William,1,49502,,0,"AUTHORIZATION OF THE USE OF UNITED STATES ARMED FORCES AGAINST IRAQ--
  Continued",0,,TENNESS,451,0,0,0
REED,108,0,2055,1,198,1,5/20/03,0,5,-0.289,10f8af4f68b772028ebe448f15ef44c7,-0.39,1,John,0,29142,,0,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2004,0,,RHODE I,516,1,0,0
,111,,,,2,1,5/14/09,0,,,6a6469f7b81ab16e5f510c2dd83f73e3,,,,1,,0,,"PROVIDING FOR CONSIDERATION OF H.R. 2346, SUPPLEMENTAL APPROPRIATIONS 
  ACT, 2009",,,,,,0,
Barrasso,113,,2129,1,26,1,3/6/13,0,,,9d02af785ecd0113168b40b1d5989af6,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
MCCAIN,112,0,1659,1,0,1,6/19/12,0,61,-0.621,7fc4c182efa26ce08cc29e563b470ee6,0.382,1,John,1,15039,1,2,"FLOOD INSURANCE REFORM AND MODERNIZATION ACT--MOTION TO PROCEED--
  Resumed",0,0,ARIZONA,387,0,0,0
MCCAIN,111,0,531,1,4,1,7/21/09,0,61,-0.621,0f37882f33e5017059db8374b13f5375,0.382,1,John,1,15039,1,2,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2010,0,0,ARIZONA,607,0,0,0
PEARCE,113,1,590,1,3,1,5/23/13,0,66,0.12,8a8b31cca7d34e17f07e65ef5869d9a2,0.469,1,Stevan,1,20337,1,2,ISSUES OF THE DAY,0,0,NEW MEX,1005,0,0,0
PAUL,113,0,1398,1,27,1,3/7/13,0,51,-0.5,2e1e0246a30738cd762c63ee1fe34d33,0.866,1,Rand,0,41104,0,1,EXECUTIVE SESSION,0,,KENTUCK,537,0,0,1
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,c6be405bc189453bc7064cd3b07976a0,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
BURR,112,0,1652,1,0,1,6/26/12,0,47,-0.026,3767e959ad9d23277e1d969c6c8bfcc5,0.453,1,Richard,1,29548,1,1,"FOOD AND DRUG ADMINISTRATION SAFETY AND INNOVATION ACT OF 2012--
  Continued",0,0,NORTH C,388,0,0,0
DEAL,110,1,213,1,21,0,6/4/08,1,44,0.139,ee92fcf6fffc3f8063fa12dfcc133619,0.581,1,Nathan,0,99342,,2,"JOHN BURL HULSEY, SR.",0,,GEORGIA,1336,0,0,0
Barrasso,113,,2129,1,26,1,3/6/13,0,,,c0befebe386caa6eb3985a2db3b33275,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,9de4073cb508ac87a952a98164c78513,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
CARPER,114,0,1423,1,8,1,2/10/15,1,11,-0.222,769c56b150e0fda0d84dba21b1f9e5fe,-0.174,1,Thomas,0,15015,,0,OUR SOUTHERN BORDER AND IMMIGRATION REFORM,0,,DELAWAR,409,1,0,0
,109,,,,17,0,5/25/05,0,,,8ca91e62914ce06e6857f5942e2c6183,,,,0,,,,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2006,,,,,,0,
GRIJALVA,112,1,198,1,0,0,6/19/12,1,61,-0.216,aa825688a556df924a243d55692bfa17,-0.6,1,Ra̼l,1,20305,,2,CONSERVATION AND ECONOMIC GROWTH ACT,0,,ARIZONA,1387,1,0,1
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,259380f3180e6bfce51c87c944f7fd1f,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
DEAL,110,1,213,1,21,0,6/4/08,1,44,0.139,7f30d93eb0240d2f1ee9f42a063780a1,0.581,1,Nathan,0,99342,,2,"JOHN BURL HULSEY, SR.",0,,GEORGIA,1336,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,500a2ea3ca7cc2f7414cbc9a0be1c073,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
GOHMERT,113,1,696,1,0,1,2/6/13,0,49,-0.235,b4846f996903327056dde635d60dc615,0.597,1,Louie,1,20527,0,2,NATIONAL SECURITY ISSUES,0,,TEXAS,937,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,fb807eaab23fc04e935cd596b1c8c4b2,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
NELSON,114,0,1001,1,1,0,4/7/16,1,43,0.314,1701c4fc8bf086dca78c9f39ce63300c,-0.189,1,Bill,1,14651,,1,AMERICA'S SMALL BUSINESS TAX RELIEF ACT OF 2015,0,,FLORIDA,394,1,0,0
POE,114,1,630,1,2,0,4/14/15,0,49,0.058,362273f343b4b1faf6c3e930d2749bf8,0.592,1,Ted,1,20528,,2,SUICIDE DRONES--IRAN,0,,TEXAS,956,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,34f10069a9219f8ceccebd406fee0031,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,f9161295a6cc89a067d1641f688491f6,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
STABENOW,107,0,1856,0,,0,12/4/01,0,23,0.021,6186bf824d278cf55a1906967346a271,-0.328,1,Debbie,1,29732,,0,PARTISAN ATTACKS ON THE MAJORITY LEADER,0,,MICHIGA,456,1,0,0
CARPER,114,0,840,1,2,0,9/15/16,1,11,-0.222,c77e1425bd1cdd19150661e35ef12c9f,-0.174,1,Thomas,1,15015,,0,ISIS,0,,DELAWAR,409,1,0,0
LARSEN,114,1,463,1,7,0,9/28/15,1,73,0.242,f0f590f01195512f927ba62074adb5c6,-0.372,1,Rick,1,20145,,1,AIRPORT AND AIRWAY EXTENSION ACT OF 2015,0,,WASHING,1117,1,0,0
DORGAN,111,0,607,1,7,1,5/6/09,1,36,0.09,9be4daf4ad5e49a77bb5e86f35565771,-0.267,1,Byron,1,14812,,2,WEAPON SYSTEMS ACQUISITION REFORM ACT OF 2009,0,,NORTH D,607,1,0,0
,108,,,,451,0,1/28/04,0,,,35d6ce85f12f5047e700568b2599d6e6,,,,0,,,,NEW INFORMATION ON IRAQ'S POSSESSION OF WEAPONS OF MASS DESTRUCTION,,,,,,0,
GOHMERT,113,1,696,1,0,1,2/6/13,0,49,-0.235,d7f9375025d7b122d5411baf0d91df52,0.597,1,Louie,1,20527,0,2,NATIONAL SECURITY ISSUES,0,,TEXAS,937,0,0,0
FEINSTEIN,114,0,1295,0,9,0,6/18/15,1,71,-0.188,79cdd51aa082337f2567f200712b5f55,-0.263,1,Dianne,0,49300,,2,STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS,0,,CALIFOR,407,1,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,363ea6aaea61526bebd6e3d4371c4ef6,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
HATCH,109,0,343,1,12,1,1/25/06,1,67,-0.014,6b6e3371ab7b31113f91d803a6a3d72e,0.383,1,Orrin,0,14503,1,1,"FIFTIETH ANNIVERSARY OF THE FOUNDING OF L-3'S COMMUNICATION SYSTEMS-
  WEST",0,0,UTAH,506,0,0,0
NOLAN,114,1,531,1,7,1,7/22/15,1,33,-0.442,1b8f3cd6625c7f60b1a4d4bfb5ab3dfd,-0.377,1,Richard,1,14263,0,1,EXPANDING UNARMED APPROACHES TO PROTECT CIVILIANS,0,,MINNESO,1081,1,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,8c0e7a852cdc7fdd16e1ac34d123c2b0,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
KUCINICH,107,1,239,1,,0,5/9/02,0,24,0.024,18c33331cded781e3d79f617d1e74ceb,-0.582,1,Dennis,1,29748,,0,BOB STUMP NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2003,0,,OHIO,677,1,0,0
TOOMEY,113,0,1399,1,26,1,3/6/13,0,14,-0.228,852035390db4321ca76cdf32ba27b559,0.623,1,Patrick,0,29935,1,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,0,PENNSYL,534,0,0,1
LEE,113,0,1399,1,26,1,3/6/13,0,67,-0.509,c668f321a2fbd35d21c896148841c255,0.861,1,Mike,0,41110,0,1,BRENNAN NOMINATION,0,,UTAH,533,0,0,1
,109,,,,17,0,5/25/05,0,,,ac33f6b3de2002da012549deaf0af7da,,,,0,,,,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2006,,,,,,0,
ROSKAM,114,1,328,1,7,0,2/10/16,0,21,0.071,c874a1e0cd968a86ccfa6332834aa7b8,0.438,1,Peter,1,20715,,0,IRAN'S HOSTILITY MUST BE COMBATED,0,,ILLINOI,1065,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,39c4e831abdc48fb029dc7996109f60a,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
CHAMBLISS,113,0,444,1,16,1,10/16/13,0,44,0.205,22d064053a8ef2c8e85bf5b4ebf5dcbb,0.423,1,Saxby,0,29512,0,2,DEFAULT PREVENTION ACT OF 2013--MOTION TO PROCEED,0,,GEORGIA,478,0,0,0
STEARNS,110,1,171,1,32,1,7/16/08,1,43,-0.075,7cc7df86d7444d32b1751e687d1494f1,0.554,1,Clifford,0,15627,1,1,"{time} 2030
  FIRED",0,0,FLORIDA,1373,0,0,0
MCCAIN,113,0,1398,1,27,1,3/7/13,0,61,-0.621,217c08246898a99c702f12a1535be9ee,0.382,1,John,0,15039,1,2,EXECUTIVE SESSION,0,0,ARIZONA,525,0,0,0
POE,114,1,103,1,0,1,9/22/16,0,49,0.058,4331989c801016b1f507fe7342297056,0.592,1,Ted,1,20528,1,2,PAKISTAN: FRIEND OR FOE IN THE FIGHT AGAINST TERRORISM?,0,0,TEXAS,956,0,0,0
MARKEY,112,1,198,1,0,1,6/19/12,1,3,-0.464,34a41236d069052adcd96b0aa191da7a,-0.498,1,Edward,1,14435,0,0,CONSERVATION AND ECONOMIC GROWTH ACT,0,,MASSACH,1396,1,0,0
AKIN,110,1,598,1,19,1,5/16/07,1,34,0.235,aa2ff13a90ca83940f904ade5b6628f7,0.612,1,W.,0,20123,1,0,"PROVIDING FOR CONSIDERATION OF H.R. 1585, NATIONAL DEFENSE 
  AUTHORIZATION ACT FOR FISCAL YEAR 2008",0,0,MISSOUR,1364,0,0,1
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,768ddff20776193b3ceffd0d007ddd11,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
MATSUI,111,1,438,0,1,0,10/22/09,1,71,-0.16,fd6920515b619d81ec342002ba9b66bc,-0.444,1,Doris,1,20538,1,2,"PROVIDING FOR CONSIDERATION OF H.R. 3619, COAST GUARD AUTHORIZATION ACT 
  OF 2010",0,0,CALIFOR,979,1,0,0
,112,,,,24,0,2/16/11,0,,,e97e020830291b15b49e711be76fc92d,,,,0,,,,FAA AIR TRANSPORTATION MODERNIZATION AND SAFETY IMPROVEMENT ACT,,,,,,0,
,110,,,,46,1,8/4/07,0,,,f240a379b365fc30fb5e2ded0434a589,,,,0,,1,,"DEPARTMENT OF DEFENSE APPROPRIATIONS ACT, 2007",,0,,,,0,
RANGEL,113,1,115,1,25,1,9/10/14,1,13,-0.341,79d93ce6161549ddfd31967db7d94f9b,-0.514,1,Charles,0,13035,0,2,THE PROGRESSIVE CAUCUS,0,,NEW YOR,845,1,0,0
MCCONNELL,113,0,107,1,7,0,9/18/14,0,51,0.027,c5925adc9b804dc334a49d7200384d78,0.404,1,Mitch,1,14921,,1,BANK ON STUDENTS EMERGENCY LOAN REFINANCING ACT--MOTION TO PROCEED,0,,KENTUCK,550,0,0,0
COLE,110,1,100,1,8,1,9/25/08,1,53,0.408,78b0e0184435d185a6e2b9190126a4d1,0.337,1,Tom,0,20344,1,0,EARMARK DECLARATION,0,0,OKLAHOM,1352,0,0,0
,113,,,,26,1,3/6/13,0,,,dcfabe8d80dc7f73d22a00a8abd377c0,,,,0,,0,,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,,,,0,
THUNE,113,0,1399,1,26,1,3/6/13,0,37,0.186,fd91130737fbdc2ff5044f5218437c9f,0.408,1,John,0,29754,0,2,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,SOUTH D,549,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,6ae1913d88543c5eb64ca2ed96a2fc00,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
Bilirakis,109,,230,1,125,0,5/18/06,1,,,7b0ecd11b529d3378d894d7e7a936bb5,,,Michael,0,,,1,House of Representatives,,,FLORIDA,,0,0,
MCKINNEY,109,1,573,0,32,1,6/9/05,0,44,-0.583,6ff5428c2818cf9e41b72e903c93cdc3,-0.533,1,Cynthia,0,29344,0,2,CATCH THE BUS OF OPPORTUNITY,0,,GEORGIA,821,1,0,0
KUCINICH,112,1,3,1,2,1,12/31/12,1,24,0.024,ee294f31b185de3c796808c4e69d7460,-0.582,1,Dennis,1,29748,0,0,INTELLIGENCE AUTHORIZATION ACT FOR FISCAL YEAR 2013,0,,OHIO,1357,1,0,0
GRASSLEY,113,0,958,1,9,1,5/21/14,0,31,-0.052,9ce0284a865b428a05f7c97b49bd0651,0.34,1,Charles,0,14226,0,0,EXECUTIVE SESSION,0,,IOWA,552,0,0,0
EVERETT,110,1,100,1,8,1,9/25/08,1,41,0.528,f6cad03f5fc7d7f340d2e538f1142d6c,0.414,1,Terry,0,29300,1,1,EARMARK DECLARATION,0,0,ALABAMA,1290,0,0,0
MCCAIN,112,0,1673,1,1,1,6/5/12,0,61,-0.621,d0afa7ab3de07bc34aa5affa9f527333,0.382,1,John,1,15039,0,2,"AGRICULTURE REFORM, FOOD, AND JOBS ACT OF 2012--MOTION TO PROCEED",0,,ARIZONA,387,0,0,0
LIEBERMAN,107,0,1546,1,,0,10/10/02,0,1,-0.312,43363d97ec11434fbf3681c1530fa842,-0.205,1,Joseph,1,15704,,0,AUTHORIZATION OF THE USE OF UNITED STATES ARMED FORCES AGAINST IRAQ,0,,CONNECT,448,,0,0
COLLINS,112,0,1402,0,7,1,3/3/11,0,2,-0.597,5f9f2872a8e4e99cb7c604ef20e5e898,0.106,1,Susan,1,49703,1,0,DOD FUNDING AMENDMENT,0,0,MAINE,410,0,0,0
NADLER,112,1,559,1,1,1,6/24/11,1,13,-0.533,ce089d08889424cce68b54b2a89fb03d,-0.509,1,Jerrold,1,29377,0,2,"PROVIDING FOR CONSIDERATION OF H.J. RES. 68, AUTHORIZING LIMITED USE OF 
  LIMITING USE OF FUNDS FOR ARMED FORCES IN LIBYA",0,,NEW YOR,1357,1,0,0
MCCAIN,113,0,1398,1,27,1,3/7/13,0,61,-0.621,0f439d748034eb7ecf5a02f9dfc87972,0.382,1,John,0,15039,1,2,EXECUTIVE SESSION,0,0,ARIZONA,525,0,0,0
,108,,,,106,0,10/1/04,0,,,94a02712af0d1deb7bc86a5023a3f107,,,,0,,,,NATIONAL INTELLIGENCE REFORM ACT OF 2004,,,,,,0,
MCCAIN,112,0,1659,1,0,1,6/19/12,0,61,-0.621,fd357159f49343487a18d138285eb6de,0.382,1,John,1,15039,1,2,"FLOOD INSURANCE REFORM AND MODERNIZATION ACT--MOTION TO PROCEED--
  Resumed",0,0,ARIZONA,387,0,0,0
Napolitano,112,,198,0,0,0,6/19/12,1,,,dac7003e153018b787c2a24a653c7407,,,Grace,1,,,2,CONSERVATION AND ECONOMIC GROWTH ACT,,,CALIFORNIA,,1,0,
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,0d8a1dde5cad9d1013c969a147d96613,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
POE,113,1,570,1,3,0,6/12/13,0,49,0.058,c6a9d444c5d09193cdac38425ed79bef,0.592,1,Ted,1,20528,,2,THE SPYING DRONE OVER A VIRGINIA NEIGHBORHOOD,0,,TEXAS,974,0,0,0
JOHANNS,112,0,926,1,1,0,6/21/12,0,35,0.293,3d1a2685c2e67d105e59c5a5984d95c7,0.391,1,Mike,1,40905,,0,"AGRICULTURE REFORM, FOOD, AND JOBS ACT OF 2012",0,,NEBRASK,408,0,0,0
POE,114,1,725,1,5,0,1/9/15,0,49,0.058,d0f559513d75392c8094be945a7ece94,0.592,1,Ted,1,20528,,2,CHRISTMAS DRONES,0,,TEXAS,956,0,0,0
,114,,,,5,0,5/17/16,0,,,ccd92b53ceee9c7ec75110e5b303d7eb,,,,1,,,,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2017,,,,,,0,
GOHMERT,112,1,104,1,0,1,9/21/12,0,49,-0.235,bbe8631e78c9d1bf27733f1f4e74a6bf,0.597,1,Louie,1,20527,1,2,PERSPECTIVE,0,0,TEXAS,1311,0,0,0
